snr,realization,L_true,epsilon_true,MEWT_true,L_retrieved,epsilon_retrieved,MEWT_retrieved
600.0,6,0.15,0.7,0.105,0.1549255006430904,0.705106265843828,0.10923894124243505
600.0,6,0.175,0.7,0.1224999999999999,0.1797425949492232,0.7049980172531168,0.12671817305513244
600.0,6,0.2,0.7,0.1399999999999999,0.19999999999999998,0.7052845338804646,0.14105690677609292
600.0,6,0.175,0.8,0.1399999999999999,0.1812537225864845,0.7979979655985167,0.14464010188117254
600.0,6,0.2,0.8,0.16,0.19999999999999504,0.8058852901168518,0.16117705802336638
600.0,7,0.0,0.0,0.0,0.0010000530862797306,0.0010030056102823398,1.0030588561187386e-06
600.0,7,0.025,0.1,0.0025,0.19999675419484858,0.0527815895325919,0.010556146587763174
600.0,7,0.025,0.2,0.005,0.02490309014857481,0.17861283467488495,0.0044480115236011485
600.0,7,0.05,0.2,0.01,0.10123397107560847,0.1361656826864631,0.013784592782571886
600.0,7,0.025,0.3,0.0075,0.02322491199081246,0.3055962235336977,0.007097445396294781
600.0,7,0.05,0.3,0.015,0.044551820017041915,0.2833185149039391,0.012622355483495903
600.0,7,0.075,0.3,0.0225,0.0858163235039276,0.300541992743108,0.025791408875757614
600.0,7,0.1,0.3,0.03,0.1266620952201809,0.28200138236561145,0.035718885945415724
600.0,7,0.025,0.4,0.01,0.02410880293278857,0.4274417395129878,0.010305108663166968
600.0,7,0.05,0.4,0.02,0.051611580031918715,0.39162717499101546,0.02021249728472303
600.0,7,0.075,0.4,0.03,0.0782808132706692,0.3975947522771708,0.031124040560407185
600.0,7,0.1,0.4,0.04,0.11910737130317775,0.3829896826308969,0.04561689433440444
600.0,7,0.025,0.5,0.0125,0.023959509918109263,0.49044241236252795,0.011750759843261422
600.0,7,0.05,0.5,0.025,0.04940787846607591,0.5007932961840257,0.0247431343144859
600.0,7,0.075,0.5,0.0375,0.08710225121924031,0.4797887289288216,0.04179067839931821
600.0,7,0.1,0.5,0.05,0.119552175044644,0.49366199466838423,0.05901836519948278
600.0,7,0.125,0.5,0.0625,0.1401182223283093,0.4938562695987722,0.06919826258187023
600.0,7,0.15,0.5,0.075,0.16815835595647022,0.48942446457229355,0.08230081332735259
600.0,7,0.175,0.5,0.0875,0.19234410993612697,0.505945221559163,0.09731558331723376
600.0,7,0.2,0.5,0.1,0.19999999999999987,0.5114109445821601,0.10228218891643195
600.0,7,0.025,0.6,0.015,0.023595561230560575,0.6062296920030184,0.014304329817441098
600.0,7,0.05,0.6,0.03,0.05164863318960162,0.5917653390913722,0.0305638709330505
600.0,7,0.075,0.6,0.045,0.07945701443675401,0.6044312354010617,0.048026301397287224
600.0,7,0.1,0.6,0.06,0.10701146740644447,0.5952766787450796,0.06370143090534561
600.0,7,0.125,0.6,0.075,0.13464211168358522,0.6042853769962137,0.08136225921828161
600.0,7,0.15,0.6,0.09,0.15668393607266076,0.6044918147538183,0.09471415685933396
600.0,7,0.175,0.6,0.105,0.18864380318660728,0.6025127605500554,0.1136602986186241
600.0,7,0.2,0.6,0.12,0.19999999983616445,0.6121444757044482,0.12242889504059862
600.0,7,0.025,0.7,0.0174999999999999,0.02667232473182986,0.6884123414700001,0.018361557521087188
600.0,7,0.05,0.7,0.0349999999999999,0.0491181129235412,0.7003100702738408,0.03439790911320359
600.0,7,0.075,0.7,0.0525,0.07619387620302046,0.6998389446565796,0.05332344191121591
600.0,7,0.1,0.7,0.0699999999999999,0.10527862678030098,0.7067827407670961,0.07440911637997732
600.0,7,0.125,0.7,0.0875,0.13222679309207241,0.6901580395034396,0.09125738429025164
600.0,7,0.15,0.7,0.105,0.1591363051516746,0.6990011444746846,0.1112364594284932
600.0,7,0.175,0.7,0.1224999999999999,0.18790445706105813,0.7102277481959276,0.13345495941445368
600.0,7,0.2,0.7,0.1399999999999999,0.1999999999999965,0.7049988717270618,0.1409997743454099
600.0,7,0.175,0.8,0.1399999999999999,0.18132450779572712,0.8045114808302549,0.14587764827755753
600.0,7,0.2,0.8,0.16,0.1999999999999988,0.8026195517661588,0.1605239103532308
600.0,8,0.0,0.0,0.0,0.001000270679903306,0.0010031707559723017,1.0034422941355277e-06
600.0,8,0.025,0.1,0.0025,0.19999999999999998,0.03354273421099114,0.006708546842198227
600.0,8,0.025,0.2,0.005,0.035144297631740595,0.17852324699265554,0.006274074126494626
600.0,8,0.05,0.2,0.01,0.03995180358212489,0.20276749662137566,0.008100927197856373
600.0,8,0.025,0.3,0.0075,0.027902997295729183,0.27274038492770847,0.007610274223073986
600.0,8,0.05,0.3,0.015,0.06824533591726153,0.27763526942300887,0.01894731222425265
600.0,8,0.075,0.3,0.0225,0.09423598853914046,0.2709690533525407,0.025535036606191764
600.0,8,0.1,0.3,0.03,0.13260375413651201,0.29590084624497875,0.03923756306425501
600.0,8,0.025,0.4,0.01,0.024432114233420944,0.3990853291325519,0.009750498350248903
600.0,8,0.05,0.4,0.02,0.052942174971693436,0.39946007025892977,0.021148284933853213
600.0,8,0.075,0.4,0.03,0.09024733370410262,0.38782028667921176,0.034999746829159566
600.0,8,0.1,0.4,0.04,0.12715239167189002,0.3562439573855975,0.04529727120023759
600.0,8,0.025,0.5,0.0125,0.023902526308058124,0.4968131915569969,0.011875090381381438
600.0,8,0.05,0.5,0.025,0.050209796404504486,0.5038385134764464,0.025297629182400562
600.0,8,0.075,0.5,0.0375,0.07723188458774453,0.4974292633460842,0.03841739945731156
600.0,8,0.1,0.5,0.05,0.11035248150072327,0.5052137218441933,0.0557515878937229
600.0,8,0.125,0.5,0.0625,0.1479303319421541,0.4899992773677919,0.0724857557524331
600.0,8,0.15,0.5,0.075,0.16939384083917983,0.5036818817188315,0.08532060850545835
600.0,8,0.175,0.5,0.0875,0.1836428550407711,0.5012624669283049,0.09205327055149401
600.0,8,0.2,0.5,0.1,0.19999999999999454,0.519039289159061,0.10380785783180936
600.0,8,0.025,0.6,0.015,0.023715633996990733,0.6120214047622518,0.014514475633665683
600.0,8,0.05,0.6,0.03,0.05113124108368374,0.5957138241623474,0.03045958716012817
600.0,8,0.075,0.6,0.045,0.07927002442479354,0.5957112452461659,0.047222044960787746
600.0,8,0.1,0.6,0.06,0.1049370996558648,0.6005139510967459,0.06301619233097634
600.0,8,0.125,0.6,0.075,0.13338644970101665,0.594726769325899,0.07932849230253715
600.0,8,0.15,0.6,0.09,0.16290156743162626,0.5984666513886258,0.09749115556676378
600.0,8,0.175,0.6,0.105,0.18334026063207196,0.6053883435245897,0.11099205668541659
600.0,8,0.2,0.6,0.12,0.19999999999999438,0.6103267266477942,0.1220653453295554
600.0,8,0.025,0.7,0.0174999999999999,0.025034032559788075,0.7089674948124431,0.017748315348966086
600.0,8,0.05,0.7,0.0349999999999999,0.04993311189782321,0.686680029121979,0.034288070732148276
600.0,8,0.075,0.7,0.0525,0.07737557044681723,0.6905806711781554,0.05343407337195568
600.0,8,0.1,0.7,0.0699999999999999,0.10469487722934744,0.6887669766802993,0.07211037406317274
600.0,8,0.125,0.7,0.0875,0.13136863592415293,0.6955690462767612,0.09137595680044212
600.0,8,0.15,0.7,0.105,0.16526979858319876,0.6937473609534107,0.11465548661239588
600.0,8,0.175,0.7,0.1224999999999999,0.1821197869328158,0.7039881518185879,0.128210172212428
600.0,8,0.2,0.7,0.1399999999999999,0.19999999999999998,0.7029091637965377,0.14058183275930752
600.0,8,0.175,0.8,0.1399999999999999,0.1868394376942334,0.7993067935544345,0.14934203185289122
600.0,8,0.2,0.8,0.16,0.1999999999999984,0.8021902864592731,0.16043805729185334
600.0,9,0.0,0.0,0.0,0.0051302010967067355,0.004496701743171703,2.3068984214382557e-05
600.0,9,0.025,0.1,0.0025,0.014854515308332476,0.12070622778987912,0.0017930325085158264
600.0,9,0.025,0.2,0.005,0.019842816549304525,0.20790311101473735,0.004125383291895126
600.0,9,0.05,0.2,0.01,0.04087837867448947,0.21806700601802415,0.008914225648416966
600.0,9,0.025,0.3,0.0075,0.02374646637744591,0.306879060487363,0.007287293291805355
600.0,9,0.05,0.3,0.015,0.04950600664271896,0.310461242018597,0.01536969630967944
600.0,9,0.075,0.3,0.0225,0.09880728692531111,0.2961826978847557,0.029265008812211793
600.0,9,0.1,0.3,0.03,0.13530571283103726,0.27769674242492165,0.03757395568466097
600.0,9,0.025,0.4,0.01,0.023451295931855548,0.4204290725402709,0.009859606598497456
600.0,9,0.05,0.4,0.02,0.05030997687283766,0.38458144836324554,0.019348283772877294
600.0,9,0.075,0.4,0.03,0.08450601236047624,0.40481019980421695,0.034208895748302014
600.0,9,0.1,0.4,0.04,0.10751777635930064,0.40346352509549044,0.04337950106035202
600.0,9,0.025,0.5,0.0125,0.021941267031605597,0.5078174780786139,0.011142158889839389
600.0,9,0.05,0.5,0.025,0.04953816948778192,0.5036795920242317,0.02495136499723324
600.0,9,0.075,0.5,0.0375,0.07627738098535548,0.49660068000925645,0.03787939926665266
600.0,9,0.1,0.5,0.05,0.10975968672216171,0.4984602296845704,0.05471083865363522
600.0,9,0.125,0.5,0.0625,0.1392534979569142,0.49502940493529146,0.06893457622876906
600.0,9,0.15,0.5,0.075,0.16168642470528408,0.5012271029733308,0.08104161824514512
600.0,9,0.175,0.5,0.0875,0.1930015911583346,0.4944692143985429,0.09543334515773047
600.0,9,0.2,0.5,0.1,0.19999999999999998,0.5158127832068002,0.10316255664136004
600.0,9,0.025,0.6,0.015,0.025410886719988382,0.6175696961377384,0.015692993590253716
600.0,9,0.05,0.6,0.03,0.05120273369689759,0.6047355947825611,0.03096411561668645
600.0,9,0.075,0.6,0.045,0.08001474178413923,0.5964370680652136,0.047723757991727137
600.0,9,0.1,0.6,0.06,0.10761662870070676,0.5971890519404903,0.06426747246680684
600.0,9,0.125,0.6,0.075,0.13113325422751307,0.602618478112024,0.07902332209246106
600.0,9,0.15,0.6,0.09,0.16478463664462165,0.6033678843718875,0.09942575758925556
600.0,9,0.175,0.6,0.105,0.18545887549770929,0.6098701247992613,0.11310582754491862
600.0,9,0.2,0.6,0.12,0.19999999999999973,0.609137187985571,0.12182743759711405
600.0,9,0.025,0.7,0.0174999999999999,0.025185400422509222,0.7021926159861479,0.017685002207340386
600.0,9,0.05,0.7,0.0349999999999999,0.04860011714169194,0.7055228336567017,0.03428849236185414
600.0,9,0.075,0.7,0.0525,0.07751473193521492,0.6886170943935246,0.05337796947792065
600.0,9,0.1,0.7,0.0699999999999999,0.11012164755721292,0.6869718157535901,0.07565046817615546
600.0,9,0.125,0.7,0.0875,0.13215615771832023,0.7033718509529502,0.09295492126916492
600.0,9,0.15,0.7,0.105,0.15603939408630682,0.6956323613685617,0.10854605217477718
600.0,9,0.175,0.7,0.1224999999999999,0.18320039588238976,0.7026322464889976,0.12872250571651722
600.0,9,0.2,0.7,0.1399999999999999,0.19999999999999463,0.7053049683948737,0.14106099367897093
600.0,9,0.175,0.8,0.1399999999999999,0.1798381285340244,0.8013917893061809,0.14412079961135676
600.0,9,0.2,0.8,0.16,0.19999999999999937,0.7999212614384112,0.15998425228768176
600.0,10,0.0,0.0,0.0,0.0012163322302283393,0.0010000428531753986,1.2163843539267443e-06
600.0,10,0.025,0.1,0.0025,0.014932597450491948,0.12131442130073503,0.0018115394182232618
600.0,10,0.025,0.2,0.005,0.021502512025830513,0.2176924665248229,0.004680934879382711
600.0,10,0.05,0.2,0.01,0.039619445750434745,0.22087155718304574,0.008750808677627727
600.0,10,0.025,0.3,0.0075,0.022727344743661334,0.2811427043704851,0.006389627164393277
600.0,10,0.05,0.3,0.015,0.058271188183544556,0.2794802877934312,0.01628564844360222
600.0,10,0.075,0.3,0.0225,0.09650897193296555,0.2951533095229828,0.02848494246467544
600.0,10,0.1,0.3,0.03,0.12299103337215883,0.2817054343487093,0.034647242477100604
600.0,10,0.025,0.4,0.01,0.02124108410769515,0.4084799025684639,0.00867655596675986
600.0,10,0.05,0.4,0.02,0.055427093899221486,0.37645212909597175,0.020865647507964276
600.0,10,0.075,0.4,0.03,0.0838692829130315,0.38755317153151436,0.03250380658701921
600.0,10,0.1,0.4,0.04,0.1140555781683364,0.41305746671281374,0.04711150818267834
600.0,10,0.025,0.5,0.0125,0.02135410280018861,0.5201809487508524,0.011107997454325344
600.0,10,0.05,0.5,0.025,0.048334903369107736,0.49733844331830224,0.024038805599532604
600.0,10,0.075,0.5,0.0375,0.0851716406832754,0.4773479399541274,0.04065650722267466
600.0,10,0.1,0.5,0.05,0.10811925889974429,0.5016444809215677,0.05423742950838681
600.0,10,0.125,0.5,0.0625,0.14187799931781017,0.5055617481648285,0.07172808936124045
600.0,10,0.15,0.5,0.075,0.16145653823485484,0.5014109093795952,0.08095606966161994
600.0,10,0.175,0.5,0.0875,0.18790514207172987,0.48632130677755553,0.0913822742425459
600.0,10,0.2,0.5,0.1,0.19999999999999998,0.5101296034249417,0.10202592068498834
600.0,10,0.025,0.6,0.015,0.02623769437383405,0.5967146842329205,0.01565641751328226
600.0,10,0.05,0.6,0.03,0.05176212353827973,0.581411582313704,0.030095098150308645
600.0,10,0.075,0.6,0.045,0.07754563548830228,0.5840397791446846,0.04528973582422228
600.0,10,0.1,0.6,0.06,0.10782620344018422,0.5886414785659102,0.06347097582117867
600.0,10,0.125,0.6,0.075,0.1348928377956019,0.590378666214429,0.07963785365964678
600.0,10,0.15,0.6,0.09,0.1611227536917118,0.6009166080011071,0.09682133862022133
600.0,10,0.175,0.6,0.105,0.18607775682914746,0.6063928057813869,0.11283621305713334
600.0,10,0.2,0.6,0.12,0.19999999999999998,0.6047317039396537,0.12094634078793073
600.0,10,0.025,0.7,0.0174999999999999,0.025333524353011585,0.714033459674552,0.018088984039530378
600.0,10,0.05,0.7,0.0349999999999999,0.049384448593416196,0.7048150835493784,0.03480690426140862
600.0,10,0.075,0.7,0.0525,0.07583518443440715,0.7034808550634635,0.0533486003898122
600.0,10,0.1,0.7,0.0699999999999999,0.10560786439023827,0.6995679964445094,0.07387988210026243
600.0,10,0.125,0.7,0.0875,0.12641388997025674,0.7014367382131842,0.08867134664557724
600.0,10,0.15,0.7,0.105,0.15500716870449296,0.7056424414512765,0.10937963696708831
600.0,10,0.175,0.7,0.1224999999999999,0.18910043142418767,0.7017922062081632,0.13270920896409613
600.0,10,0.2,0.7,0.1399999999999999,0.19999999995737186,0.7135686820419059,0.14271373637796309
600.0,10,0.175,0.8,0.1399999999999999,0.17985071216339057,0.8041649162079386,0.14462963287681108
600.0,10,0.2,0.8,0.16,0.19999999999969284,0.8056954736481048,0.1611390947293735
600.0,11,0.0,0.0,0.0,0.0010000472311854104,0.0010034566005324695,1.0035039949772205e-06
600.0,11,0.025,0.1,0.0025,0.009011725942187174,0.1429290780121658,0.001288037680215129
600.0,11,0.025,0.2,0.005,0.02180074356830961,0.22310456809976864,0.004863845478061524
600.0,11,0.05,0.2,0.01,0.07511191651635599,0.1562345579262543,0.011735077071926597
600.0,11,0.025,0.3,0.0075,0.021866717587262347,0.3060520455093609,0.006692353646157158
600.0,11,0.05,0.3,0.015,0.04800308655468893,0.30286661283664407,0.014538532230522885
600.0,11,0.075,0.3,0.0225,0.09741044249367618,0.2845076557288651,0.027714016637387234
600.0,11,0.1,0.3,0.03,0.11842750299489344,0.2995117225154547,0.035470425415204704
600.0,11,0.025,0.4,0.01,0.025884513176786205,0.39423250308250435,0.010204516420756492
600.0,11,0.05,0.4,0.02,0.04786684229195746,0.38809674298674196,0.018576965590568723
600.0,11,0.075,0.4,0.03,0.08331175609586812,0.37859161602514585,0.03154113237422751
600.0,11,0.1,0.4,0.04,0.11917868117720226,0.3754032749579724,0.044740067219093786
600.0,11,0.025,0.5,0.0125,0.023901025574663184,0.5156995836483477,0.012325748937622314
600.0,11,0.05,0.5,0.025,0.05116332185417848,0.4960645441193901,0.02538030993122668
600.0,11,0.075,0.5,0.0375,0.07835448024086399,0.5054170765356291,0.03960169233680619
600.0,11,0.1,0.5,0.05,0.11125002654935891,0.48350641020606544,0.05379010097221
600.0,11,0.125,0.5,0.0625,0.13676741083243305,0.5041882379676301,0.06895651987899938
600.0,11,0.15,0.5,0.075,0.16426439518407213,0.5040968914243822,0.08280517098399702
600.0,11,0.175,0.5,0.0875,0.19433823293617228,0.5037424540168981,0.09789641836857499
600.0,11,0.2,0.5,0.1,0.19999999999999998,0.5210792192690564,0.10421584385381127
600.0,11,0.025,0.6,0.015,0.02399368746284493,0.616693145575655,0.014796742595420997
600.0,11,0.05,0.6,0.03,0.049055757775169684,0.620015433128001,0.030415326904394135
600.0,11,0.075,0.6,0.045,0.07714194603351875,0.6050803423272952,0.04667707511375526
600.0,11,0.1,0.6,0.06,0.10624948171453014,0.603614572946559,0.06413373553090933
600.0,11,0.125,0.6,0.075,0.13632798024704434,0.5841084732513572,0.07963032840354226
600.0,11,0.15,0.6,0.09,0.16126074123248638,0.6032782961313468,0.0972851052036124
600.0,11,0.175,0.6,0.105,0.18371891350959577,0.6035249364169694,0.11087894559447348
600.0,11,0.2,0.6,0.12,0.19999999999999638,0.6099227442687584,0.12198454885374946
600.0,11,0.025,0.7,0.0174999999999999,0.02623689669837613,0.6815417279414684,0.017881539911633076
600.0,11,0.05,0.7,0.0349999999999999,0.049661871728711934,0.6996650186329119,0.034746674408414516
600.0,11,0.075,0.7,0.0525,0.07521216484814686,0.7035623645548563,0.05291644854385185
600.0,11,0.1,0.7,0.0699999999999999,0.10781023771738901,0.6894332299342244,0.07432796040947605
600.0,11,0.125,0.7,0.0875,0.1319607564013512,0.6964467658794276,0.091903642018724
600.0,11,0.15,0.7,0.105,0.16008791231063943,0.6981905558897573,0.11177186848739606
600.0,11,0.175,0.7,0.1224999999999999,0.18039500386761737,0.6997279507011266,0.1262274263730097
600.0,11,0.2,0.7,0.1399999999999999,0.19999999999999998,0.7140993198592387,0.14281986397184773
600.0,11,0.175,0.8,0.1399999999999999,0.17903365794765244,0.8032449846713595,0.1438078878338195
600.0,11,0.2,0.8,0.16,0.19999999999999998,0.8053712367743278,0.16107424735486553
600.0,12,0.0,0.0,0.0,0.0010001030222099381,0.001003484460633718,1.003587841820491e-06
600.0,12,0.025,0.1,0.0025,0.011448276542220475,0.16533403581864473,0.0018927897638932303
600.0,12,0.025,0.2,0.005,0.012652478862386681,0.20568693169677857,0.0026024495555626638
600.0,12,0.05,0.2,0.01,0.061763541547790124,0.17933278625587107,0.011076227994795459
600.0,12,0.025,0.3,0.0075,0.024013882739428987,0.27980166701183184,0.006719124421918886
600.0,12,0.05,0.3,0.015,0.05935299617719284,0.2547694027173872,0.015121327385550784
600.0,12,0.075,0.3,0.0225,0.10019113511700559,0.2733670256475124,0.027388952603183848
600.0,12,0.1,0.3,0.03,0.12442965179177715,0.2774798446315239,0.03452672044673694
600.0,12,0.025,0.4,0.01,0.02158456085170641,0.4369323807947688,0.009430993561345644
600.0,12,0.05,0.4,0.02,0.059638935499999095,0.38907358818452287,0.023203934630489968
600.0,12,0.075,0.4,0.03,0.08358005775153458,0.3909085838444548,0.03267216201329013
600.0,12,0.1,0.4,0.04,0.11834957632327782,0.373294960172502,0.044179300380030484
600.0,12,0.025,0.5,0.0125,0.02718695935456087,0.49589373364325173,0.01348184278074052
600.0,12,0.05,0.5,0.025,0.05170954131211293,0.5025366905747204,0.025985941762126017
600.0,12,0.075,0.5,0.0375,0.08601455351330876,0.47956132386367645,0.04124925315438539
600.0,12,0.1,0.5,0.05,0.11402026731169992,0.49830557321434943,0.05681693466080998
600.0,12,0.125,0.5,0.0625,0.14035271374194846,0.5019525505405209,0.07045040263805465
600.0,12,0.15,0.5,0.075,0.1639942758711571,0.5058696945680946,0.08295973424585809
600.0,12,0.175,0.5,0.0875,0.19810169824126928,0.4918889120555095,0.09744402882424678
600.0,12,0.2,0.5,0.1,0.19999999999999823,0.50376640511438,0.1007532810228751
600.0,12,0.025,0.6,0.015,0.025589465908407168,0.5893002530468484,0.015079878735158045
600.0,12,0.05,0.6,0.03,0.051408794032144295,0.6052353367407711,0.031114418767481798
600.0,12,0.075,0.6,0.045,0.0768484249320153,0.6024892261406293,0.04630034806741614
600.0,12,0.1,0.6,0.06,0.09908429820930571,0.5997410377743235,0.059424919835189556
600.0,12,0.125,0.6,0.075,0.1357361944073133,0.6016160494877046,0.0816610730518229
600.0,12,0.15,0.6,0.09,0.1608210706995443,0.6058083703208369,0.09742675075374302
600.0,12,0.175,0.6,0.105,0.18407627405056004,0.609271614223085,0.11215244863095568
600.0,12,0.2,0.6,0.12,0.19999999999999998,0.60613304202431,0.12122660840486198
600.0,12,0.025,0.7,0.0174999999999999,0.025213837157491325,0.706281205546047,0.017808059304034687
600.0,12,0.05,0.7,0.0349999999999999,0.05068682368414875,0.6996425082936396,0.03546265645981529
600.0,12,0.075,0.7,0.0525,0.07649066227477155,0.69294775754341,0.05300403289631325
600.0,12,0.1,0.7,0.0699999999999999,0.10675327859043762,0.6910426447807199,0.07377106797614902
600.0,12,0.125,0.7,0.0875,0.13069533304484962,0.6857046278533664,0.08961839470769038
600.0,12,0.15,0.7,0.105,0.15336803180415187,0.7063642220443134,0.10833369047180724
600.0,12,0.175,0.7,0.1224999999999999,0.18080822116497977,0.7113578744908372,0.12861935189838922
600.0,12,0.2,0.7,0.1399999999999999,0.19999999992129575,0.7131004652654622,0.1426200929969684
600.0,12,0.175,0.8,0.1399999999999999,0.18570288290036419,0.7975950608070121,0.14811570217895342
